band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
10m,29083713,29.083713,2.24437728,8.32358558,58.36347698,-44.08404486,0.2082192639,-0.3221094271,-57.12040287
10m,29085050,29.085050,2.24615594,8.31593972,58.22530159,-44.10305628,0.2075931890,-0.3229148976,-57.26414090
10m,29086388,29.086388,2.24793420,8.30831071,58.07791684,-44.11948297,0.2069052400,-0.3237565248,-57.41830333
10m,29087725,29.087725,2.25050311,8.29731619,57.93740698,-44.15747628,0.2063639852,-0.3246785751,-57.56017625
10m,29089063,29.089063,2.25195130,8.29113194,57.79700832,-44.16529515,0.2056676089,-0.3254443240,-57.70877464
10m,29090400,29.090400,2.25443219,8.28056074,57.65004972,-44.19809639,0.2050656437,-0.3263777898,-57.85854166
10m,29091738,29.091738,2.25607732,8.27356672,57.50877887,-44.20953798,0.2043824762,-0.3271721947,-58.00723005
10m,29093075,29.093075,2.25771635,8.26661123,57.35995606,-44.21843668,0.2036456547,-0.3279951435,-58.16467743
10m,29094413,29.094413,2.26045450,8.25501940,57.22230058,-44.25781539,0.2031266844,-0.3289229190,-58.30255358
10m,29095750,29.095750,2.26200212,8.24848308,57.07476494,-44.26320791,0.2023772670,-0.3297260646,-58.45948199
10m,29097088,29.097088,2.26418318,8.23929031,56.93243761,-44.28556222,0.2017439870,-0.3305939444,-58.60649285
10m,29098425,29.098425,2.26601577,8.23158324,56.78912113,-44.29795656,0.2010525159,-0.3314171010,-58.75711655
10m,29099763,29.099763,2.26794180,8.22349988,56.64453385,-44.31175168,0.2003611842,-0.3322570353,-58.90873411
10m,29101100,29.101100,2.26997666,8.21497827,56.50767425,-44.32959574,0.1997318176,-0.3330798955,-59.05093300
10m,29102438,29.102438,2.27196636,8.20666408,56.36296449,-44.34359825,0.1990399808,-0.3339268464,-59.20257891
10m,29103775,29.103775,2.27404167,8.19801140,56.21564571,-44.35838799,0.1983379974,-0.3347946897,-59.35678723
10m,29105113,29.105113,2.27600681,8.18983608,56.07794106,-44.37217973,0.1976811738,-0.3356082783,-59.50091384
10m,29106450,29.106450,2.27804853,8.18136065,55.93127079,-44.38484087,0.1969701208,-0.3364667783,-59.65498089
10m,29107788,29.107788,2.27995514,8.17346309,55.79249079,-44.39549973,0.1962896123,-0.3372746405,-59.80113141
10m,29109125,29.109125,2.28228055,8.16385291,55.64668286,-44.41414608,0.1956145409,-0.3381657835,-59.95244216
10m,29110463,29.110463,2.28384925,8.15738361,55.50579690,-44.41431051,0.1948644819,-0.3389343520,-60.10399108
10m,29111800,29.111800,2.28573253,8.14963151,55.36419062,-44.42155977,0.1941484046,-0.3397471627,-60.25420734
10m,29113138,29.113138,2.28811293,8.13985572,55.22443068,-44.44116307,0.1935093466,-0.3406184516,-60.39858395
10m,29114475,29.114475,2.28966777,8.13348386,55.07790708,-44.43735447,0.1927047974,-0.3414044310,-60.55756345
10m,29115813,29.115813,2.29223914,8.12296966,54.93754849,-44.46013695,0.1920791604,-0.3423014134,-60.70145554
10m,29117150,29.117150,2.29371228,8.11695917,54.79867480,-44.45521421,0.1913076175,-0.3430443483,-60.85263863
10m,29118488,29.118488,2.29541820,8.11001084,54.65478726,-44.45394311,0.1905283635,-0.3438371720,-61.00811961
10m,29119825,29.119825,2.29784453,8.10015014,54.51654929,-44.47165015,0.1898844185,-0.3447030826,-61.15122636
10m,29121163,29.121163,2.29930093,8.09424361,54.37485347,-44.46351632,0.1890767895,-0.3454519571,-61.30671678
10m,29122500,29.122500,2.30199530,8.08334068,54.22944203,-44.48418522,0.1884097828,-0.3463793803,-61.45643872
10m,29123838,29.123838,2.30350519,8.07724457,54.09061790,-44.47695692,0.1876207020,-0.3471221496,-61.60862744
10m,29125175,29.125175,2.30525271,8.07020132,53.95085754,-44.47465919,0.1868532679,-0.3478992346,-61.76019055
10m,29126513,29.126513,2.30693076,8.06345046,53.81097219,-44.46996616,0.1860705325,-0.3486665727,-61.91279883
10m,29127850,29.127850,2.31020177,8.05032568,53.67118324,-44.50370415,0.1855060551,-0.3496439071,-62.05149674
10m,29129188,29.129188,2.31178361,8.04399505,53.53450729,-44.49638084,0.1847241419,-0.3503839061,-62.20157832
10m,29130525,29.130525,2.31327456,8.03803789,53.38964032,-44.48342640,0.1838643386,-0.3511426340,-62.36267014
10m,29131863,29.131863,2.31507067,8.03087399,53.24777535,-44.47828010,0.1830642506,-0.3519291042,-62.51773671
10m,29133200,29.133200,2.31739802,8.02161151,53.10996125,-44.48678864,0.1823638126,-0.3527691002,-62.66331910
10m,29134538,29.134538,2.31991274,8.01162897,52.97245982,-44.49925279,0.1816873686,-0.3536314535,-62.80698717
10m,29135875,29.135875,2.32157530,8.00504378,52.83518246,-44.49048043,0.1808883991,-0.3543793844,-62.95854555
10m,29137213,29.137213,2.32306268,7.99916228,52.69124784,-44.47444291,0.1800095301,-0.3551287973,-63.12022463
10m,29138550,29.138550,2.32481427,7.99224786,52.55756957,-44.46787459,0.1792404864,-0.3558726213,-63.26721649
10m,29139888,29.139888,2.32767025,7.98100121,52.40950521,-44.48189782,0.1785122498,-0.3568158452,-63.42154850
10m,29141225,29.141225,2.32915473,7.97516879,52.28340329,-44.47045260,0.1777541393,-0.3574934388,-63.56235544
10m,29142563,29.142563,2.33125027,7.96695104,52.13967661,-44.46642562,0.1769418552,-0.3583176978,-63.71925181
10m,29143900,29.143900,2.33275088,7.96107747,52.00300536,-44.45018126,0.1760949239,-0.3590357935,-63.87361000
10m,29145238,29.145238,2.33432504,7.95492594,51.86474020,-44.43446806,0.1752408709,-0.3597685824,-64.02959649
10m,29146575,29.146575,2.33772505,7.94167396,51.72487624,-44.46090506,0.1746274528,-0.3607456879,-64.16960279
10m,29147913,29.147913,2.33905939,7.93648611,51.58966768,-44.43937020,0.1737532449,-0.3614332664,-64.32482587
10m,29149250,29.149250,2.34066005,7.93027230,51.45344409,-44.42315474,0.1729036274,-0.3621585297,-64.47901229
10m,29150588,29.150588,2.34244802,7.92334369,51.31992392,-44.41184164,0.1720969444,-0.3628970293,-64.62825187
10m,29151925,29.151925,2.34416110,7.91671737,51.18140552,-44.39611717,0.1712346813,-0.3636435174,-64.78490529
10m,29153263,29.153263,2.34746959,7.90395335,51.04432754,-44.41786993,0.1706055192,-0.3645918288,-64.92342996
10m,29154600,29.154600,2.34872443,7.89912372,50.91414111,-44.39349627,0.1697347794,-0.3652449059,-65.07500094
10m,29155938,29.155938,2.35026016,7.89322158,50.77056060,-44.36954573,0.1687903349,-0.3659838253,-65.24102983
10m,29157275,29.157275,2.35209917,7.88616623,50.64167947,-44.35824440,0.1680031493,-0.3667061186,-65.38553735
10m,29158613,29.158613,2.35419674,7.87813537,50.50002950,-44.34693405,0.1671433802,-0.3675087239,-65.54390603
10m,29159950,29.159950,2.35675731,7.86835548,50.37072083,-44.35102400,0.1664457900,-0.3683243726,-65.68178859
10m,29161288,29.161288,2.35851515,7.86165652,50.23738313,-44.33405257,0.1655952767,-0.3690493677,-65.83386105
10m,29162625,29.162625,2.35986183,7.85653268,50.09905511,-44.30473877,0.1646390332,-0.3697382495,-65.99728956
10m,29163963,29.163963,2.36192602,7.84869270,49.97042933,-44.29572536,0.1638610442,-0.3704833699,-66.14067853
10m,29165300,29.165300,2.36434707,7.83951857,49.82922673,-44.28871671,0.1630236246,-0.3713202115,-66.29670783
10m,29166638,29.166638,2.36608425,7.83294993,49.69952796,-44.27040695,0.1621793224,-0.3720244529,-66.44581870
10m,29167975,29.167975,2.36800697,7.82569343,49.56555530,-44.25383225,0.1613202577,-0.3727673945,-66.59878288
10m,29169313,29.169313,2.36961911,7.81962013,49.42935464,-44.22846445,0.1603919480,-0.3734769779,-66.75860301
10m,29170650,29.170650,2.37134289,7.81313731,49.30175886,-44.20902423,0.1595477811,-0.3741683223,-66.90628813
10m,29171988,29.171988,2.37461225,7.80087339,49.15873440,-44.21713678,0.1587884555,-0.3751153759,-67.05678532
10m,29173325,29.173325,2.37568306,7.79686551,49.03819991,-44.18486514,0.1579005445,-0.3756939333,-67.20345316
10m,29174663,29.174663,2.37750588,7.79005306,48.90452555,-44.16300517,0.1570021208,-0.3764167463,-67.35915203
10m,29176000,29.176000,2.37912298,7.78402004,48.77628134,-44.13844708,0.1561157590,-0.3770919436,-67.51048470
10m,29177338,29.177338,2.38074424,7.77798154,48.64258989,-44.11077446,0.1551767046,-0.3777862065,-67.66946032
10m,29178675,29.178675,2.38413564,7.76538222,48.50518344,-44.12077541,0.1544557020,-0.3787218984,-67.81269015
10m,29180013,29.180013,2.38529113,7.76109941,48.37968370,-44.08529305,0.1535101799,-0.3793237626,-67.96709936
10m,29181350,29.181350,2.38685070,7.75532684,48.24942577,-44.05605245,0.1525754982,-0.3799938575,-68.12350532
10m,29182688,29.182688,2.38888353,7.74781631,48.12025034,-44.03743259,0.1517136958,-0.3807200941,-68.27314177
10m,29184025,29.184025,2.39066393,7.74125113,47.98881343,-44.01137697,0.1507891793,-0.3814204525,-68.42933628
10m,29185363,29.185363,2.39352642,7.73072055,47.85771048,-44.00916395,0.1500196529,-0.3822583246,-68.57216684
10m,29186700,29.186700,2.39503742,7.72517416,47.73231963,-43.97890452,0.1490993909,-0.3828997080,-68.72428949
10m,29188038,29.188038,2.39637428,7.72027405,47.60226322,-43.94178857,0.1481054393,-0.3835338386,-68.88543201
10m,29189375,29.189375,2.39826524,7.71335424,47.47664349,-43.91878529,0.1472274330,-0.3842226602,-69.03403750
10m,29190713,29.190713,2.40081502,7.70404440,47.33981239,-43.90398708,0.1463366286,-0.3850349072,-69.19017103
10m,29192050,29.192050,2.40277137,7.69691752,47.21927995,-43.88389975,0.1455041777,-0.3857116513,-69.33173744
10m,29193388,29.193388,2.40445153,7.69080800,47.08875394,-43.85179649,0.1445326461,-0.3863864638,-69.49106698
10m,29194725,29.194725,2.40597106,7.68529145,46.96248430,-43.81781529,0.1435714053,-0.3870242212,-69.64704362
10m,29196063,29.196063,2.40766760,7.67914222,46.84078742,-43.78966693,0.1426735964,-0.3876676209,-69.79483430
10m,29197400,29.197400,2.41093822,7.66731710,46.69479696,-43.78246452,0.1417713965,-0.3885975726,-69.95659887
10m,29198738,29.198738,2.41200816,7.66345710,46.58395819,-43.74524781,0.1408732162,-0.3891196298,-70.09819349
10m,29200075,29.200075,2.41397933,7.65635653,46.45409790,-43.71690311,0.1399208478,-0.3898227010,-70.25518238
10m,29201413,29.201413,2.41546868,7.65100087,46.33117491,-43.68121765,0.1389580007,-0.3904381215,-70.40921598
10m,29202750,29.202750,2.41696659,7.64562245,46.20790743,-43.64498536,0.1379873379,-0.3910544468,-70.56411863
10m,29204088,29.204088,2.42045677,7.63312171,46.07108390,-43.64413862,0.1371736985,-0.3919734136,-70.71216707
10m,29205425,29.205425,2.42160202,7.62902923,45.95835781,-43.60500684,0.1362419985,-0.3925053994,-70.85767255
10m,29206763,29.206763,2.42306372,7.62381273,45.82896401,-43.56275074,0.1351881804,-0.3931335596,-71.02326844
10m,29208100,29.208100,2.42471938,7.61791319,45.71294194,-43.53187012,0.1342888919,-0.3937401019,-71.16755812
10m,29209438,29.209438,2.42682151,7.61043672,45.58213560,-43.50157126,0.1333037375,-0.3944528858,-71.32752841
10m,29210775,29.210775,2.42968205,7.60028794,45.45462958,-43.48901419,0.1324578309,-0.3952511667,-71.47280481
10m,29212113,29.212113,2.43092688,7.59588042,45.33701689,-43.44661423,0.1314644791,-0.3958056267,-71.62640048
10m,29213450,29.213450,2.43261906,7.58989768,45.21426072,-43.41033518,0.1304802582,-0.3964337185,-71.78180923
10m,29214788,29.214788,2.43426784,7.58407805,45.09538775,-43.37488260,0.1295228821,-0.3970417881,-71.93264989
10m,29216125,29.216125,2.43686985,7.57491307,44.96357979,-43.35163716,0.1285703055,-0.3978146571,-72.08960972
10m,29217463,29.217463,2.43871081,7.56844296,44.84890858,-43.32172833,0.1276727271,-0.3984307854,-72.23251945
10m,29218800,29.218800,2.44033397,7.56274800,44.73083165,-43.28453604,0.1267020697,-0.3990284375,-72.38398178
10m,29220138,29.220138,2.44183544,7.55748813,44.60750566,-43.24096419,0.1256529733,-0.3996258881,-72.54547007
10m,29221475,29.221475,2.44353871,7.55153069,44.48878279,-43.20401013,0.1246756483,-0.4002329276,-72.69778511
10m,29222813,29.222813,2.44695680,7.53960552,44.34941209,-43.19027771,0.1237340256,-0.4011277861,-72.85681809
10m,29224150,29.224150,2.44788757,7.53636512,44.24832680,-43.14670772,0.1228132416,-0.4015744572,-72.99483187
10m,29225488,29.225488,2.44953938,7.53062179,44.12476340,-43.10391210,0.1217589856,-0.4021855899,-73.15666441
10m,29226825,29.226825,2.45130203,7.52450329,44.01052315,-43.06883971,0.1208138755,-0.4027796571,-73.30336874
10m,29228163,29.228163,2.45285990,7.51910441,43.89035613,-43.02509211,0.1197689048,-0.4033643658,-73.46253720
10m,29229500,29.229500,2.45612704,7.50780863,43.75680045,-43.00841449,0.1188321440,-0.4042120913,-73.61747419
10m,29230838,29.230838,2.45710189,7.50444514,43.65240777,-42.96136097,0.1178558749,-0.4046677826,-73.76227138
10m,29232175,29.232175,2.45862450,7.49919821,43.53309679,-42.91573665,0.1167958011,-0.4052400712,-73.92228586
10m,29233513,29.233513,2.46059916,7.49240505,43.41826257,-42.88206632,0.1158466098,-0.4058555926,-74.06924031
10m,29234850,29.234850,2.46231286,7.48652018,43.30013226,-42.84016223,0.1148158120,-0.4064456641,-74.22567830
10m,29236188,29.236188,2.46527809,7.47636074,43.17074520,-42.81654980,0.1138448820,-0.4072319553,-74.38124885
10m,29237525,29.237525,2.46643684,7.47239858,43.06547538,-42.77041912,0.1128587661,-0.4077065339,-74.52718093
10m,29238863,29.238863,2.46802476,7.46697618,42.94622889,-42.72343467,0.1117772991,-0.4082782592,-74.68890183
10m,29240200,29.240200,2.46969125,7.46129444,42.83623468,-42.68383022,0.1108045632,-0.4088303149,-74.83552796
10m,29241538,29.241538,2.47215422,7.45291396,42.71143524,-42.65028242,0.1097813656,-0.4095295911,-74.99370290
10m,29242875,29.242875,2.47415417,7.44612362,42.59835254,-42.61445678,0.1088126031,-0.4101311283,-75.14108489
10m,29244213,29.244213,2.47574239,7.44074055,42.48872670,-42.57189123,0.1078140677,-0.4106667247,-75.28986192
10m,29245550,29.245550,2.47709621,7.43615847,42.37598857,-42.52177985,0.1067383041,-0.4111791145,-75.44774833
10m,29246888,29.246888,2.47896776,7.42983394,42.26423833,-42.48264073,0.1057469702,-0.4117546611,-75.59656124
10m,29248225,29.248225,2.48197094,7.41970908,42.12990195,-42.45055555,0.1046629351,-0.4125431050,-75.76430898
10m,29249563,29.249563,2.48314738,7.41575082,42.03190416,-42.40557747,0.1037108631,-0.4129835058,-75.90305688
10m,29250900,29.250900,2.48477140,7.41029401,41.91804875,-42.35817183,0.1026381837,-0.4135271204,-76.06076515
10m,29252238,29.252238,2.48646406,7.40461558,41.80341262,-42.31109232,0.1015604014,-0.4140800403,-76.21923820
10m,29253575,29.253575,2.48809628,7.39914867,41.69721561,-42.26831775,0.1005659124,-0.4145989118,-76.36555433
10m,29254913,29.254913,2.49152692,7.38768599,41.56337028,-42.24208074,0.0995164079,-0.4154314163,-76.52867259
10m,29256250,29.256250,2.49220362,7.38542936,41.47131265,-42.18884882,0.0985294758,-0.4157806700,-76.66827846
10m,29257588,29.257588,2.49356162,7.38090525,41.36540227,-42.13913419,0.0974779873,-0.4162570870,-76.82012384
10m,29258925,29.258925,2.49615575,7.37227930,41.24163293,-42.10115957,0.0963976982,-0.4169445841,-76.98193769
10m,29260263,29.260263,2.49755091,7.36764897,41.14030711,-42.05459183,0.0953945211,-0.4174093263,-77.12673668
10m,29261600,29.261600,2.49909973,7.36251590,41.02832693,-42.00276854,0.0942805485,-0.4179218246,-77.28724091
10m,29262938,29.262938,2.50148857,7.35461365,40.91547997,-41.96696818,0.0932798271,-0.4185458478,-77.43602260
10m,29264275,29.264275,2.50306951,7.34939378,40.80607325,-41.91666659,0.0921889044,-0.4190514319,-77.59289585
10m,29265613,29.265613,2.50496805,7.34313568,40.69928659,-41.87433657,0.0911731807,-0.4195900712,-77.74070955
10m,29266950,29.266950,2.50665501,7.33758441,40.59264725,-41.82729556,0.0901201349,-0.4200982662,-77.89232390
10m,29268288,29.268288,2.50894275,7.33007041,40.47276075,-41.78178604,0.0889898921,-0.4207192208,-78.05691837
10m,29269625,29.269625,2.51041109,7.32525625,40.37542188,-41.73643749,0.0880056472,-0.4211697661,-78.19756261
10m,29270963,29.270963,2.51254210,7.31828134,40.25706277,-41.68775955,0.0868557717,-0.4217613099,-78.36342580
10m,29272300,29.272300,2.51402775,7.31342703,40.15916035,-41.64139321,0.0858553460,-0.4222117513,-78.50581268
10m,29273638,29.273638,2.51565684,7.30811188,40.05198819,-41.59020828,0.0847543652,-0.4227031223,-78.66221281
10m,29274975,29.274975,2.51818145,7.29989107,39.93649760,-41.55004932,0.0836813140,-0.4233329918,-78.81834857
10m,29276313,29.276313,2.51930665,7.29623344,39.84244897,-41.49805935,0.0826557031,-0.4237196171,-78.96183381
10m,29277650,29.277650,2.52173859,7.28834124,39.72141355,-41.45045593,0.0814829132,-0.4243463241,-79.13037833
10m,29278988,29.278988,2.52301632,7.28420197,39.62608865,-41.39961920,0.0804528921,-0.4247524429,-79.27459386
10m,29280325,29.280325,2.52450910,7.27937230,39.52232323,-41.34587821,0.0793415528,-0.4252060342,-79.43041425
10m,29281663,29.281663,2.52742504,7.26995775,39.40645828,-41.31043099,0.0782902533,-0.4258778126,-79.58346537
10m,29283000,29.283000,2.52840193,7.26680948,39.31247737,-41.25328821,0.0772124419,-0.4262340740,-79.73219865
10m,29284338,29.284338,2.53058115,7.25979674,39.20263675,-41.20684048,0.0761099685,-0.4267877109,-79.88861509
10m,29285675,29.285675,2.53229097,7.25430457,39.10383009,-41.15954416,0.0750724088,-0.4272498500,-80.03424414
10m,29287013,29.287013,2.53385118,7.24930063,38.99754607,-41.10257183,0.0739054264,-0.4277069472,-80.19640875
10m,29288350,29.288350,2.53629969,7.24146239,38.89125469,-41.06284191,0.0728723787,-0.4282816693,-80.34356908
10m,29289688,29.289688,2.53765568,7.23712926,38.79279088,-41.00731354,0.0717643372,-0.4286885285,-80.49655725
10m,29291025,29.291025,2.53941388,7.23151904,38.69120332,-40.95672562,0.0706718424,-0.4291546054,-80.64863846
10m,29292363,29.292363,2.54118620,7.22587304,38.58925282,-40.90562026,0.0695701668,-0.4296210683,-80.80172355
10m,29293700,29.293700,2.54328373,7.21920305,38.47970271,-40.85399651,0.0684098344,-0.4301459002,-80.96343608
10m,29295038,29.295038,2.54499651,7.21376618,38.38687434,-40.80851058,0.0674103575,-0.4305797052,-81.10215929
10m,29296375,29.296375,2.54729799,7.20647423,38.27206430,-40.75531082,0.0661958529,-0.4311384192,-81.27112228
10m,29297713,29.297713,2.54831436,7.20325894,38.18485316,-40.69994280,0.0651505203,-0.4314609481,-81.41321839
10m,29299050,29.299050,2.55020211,7.19729508,38.08319161,-40.64889133,0.0640381538,-0.4319304362,-81.56674095
10m,29300388,29.300388,2.55264945,7.18957885,37.97214741,-40.60017494,0.0628772183,-0.4324931243,-81.72811240
10m,29301725,29.301725,2.55376764,7.18605912,37.88454560,-40.54523202,0.0618252345,-0.4328236926,-81.87076964
10m,29303063,29.303063,2.55623636,7.17830121,37.77378397,-40.49608257,0.0606572299,-0.4333834166,-82.03252240
10m,29304400,29.304400,2.55737967,7.17471435,37.68731756,-40.44180642,0.0596136340,-0.4337106486,-82.17372148
10m,29305738,29.305738,2.55862644,7.17080724,37.59254015,-40.38177487,0.0584627091,-0.4340660386,-82.32921007
10m,29307075,29.307075,2.56137336,7.16221480,37.48068756,-40.33549264,0.0573021626,-0.4346580113,-82.48984827
10m,29308413,29.308413,2.56243768,7.15889143,37.39049605,-40.27505434,0.0561744414,-0.4349743665,-82.64130875
10m,29309750,29.309750,2.56481779,7.15147122,37.28510424,-40.22626911,0.0550330640,-0.4354980681,-82.79781620
10m,29311088,29.311088,2.56641510,7.14650057,37.19403978,-40.17463024,0.0539663907,-0.4358847296,-82.94219091
10m,29312425,29.312425,2.56792025,7.14182339,37.09606710,-40.11442110,0.0527776717,-0.4362685552,-83.10215181
10m,29313763,29.313763,2.57014970,7.13490733,36.99884461,-40.06861512,0.0517106252,-0.4367488115,-83.24767168
10m,29315100,29.315100,2.57178538,7.12984221,36.90275160,-40.01173235,0.0505572423,-0.4371420790,-83.40282242
10m,29316438,29.316438,2.57369007,7.12395361,36.80676015,-39.95973221,0.0494424232,-0.4375699099,-83.55330984
10m,29317775,29.317775,2.57510498,7.11958590,36.71767182,-39.90414745,0.0483443939,-0.4379154194,-83.70024799
10m,29319113,29.319113,2.57707880,7.11350227,36.61430862,-39.84563073,0.0471172078,-0.4383596252,-83.86510032
10m,29320450,29.320450,2.57874947,7.10836158,36.52488410,-39.79383077,0.0460431437,-0.4387361867,-84.00902726
10m,29321788,29.321788,2.58114225,7.10101257,36.41831202,-39.73937153,0.0448210188,-0.4392380680,-84.17355368
10m,29323125,29.323125,2.58223699,7.09765563,36.33494499,-39.68122096,0.0437321047,-0.4395193355,-84.31778144
10m,29324463,29.324463,2.58411016,7.09191940,36.24202135,-39.62867999,0.0426189318,-0.4399218314,-84.46654360
10m,29325800,29.325800,2.58600860,7.08611579,36.13946630,-39.56687285,0.0413551374,-0.4403391502,-84.63471517
10m,29327138,29.327138,2.58747587,7.08163711,36.05679223,-39.51541268,0.0403201132,-0.4406641915,-84.77207894
10m,29328475,29.328475,2.58971552,7.07481236,35.95290344,-39.45790261,0.0390770350,-0.4411253519,-84.93767466
10m,29329813,29.329813,2.59115122,7.07044475,35.87018789,-39.40495760,0.0380242368,-0.4414409132,-85.07688582
10m,29331150,29.331150,2.59279433,7.06545313,35.77933052,-39.34765586,0.0368724779,-0.4417941952,-85.22910791
10m,29332488,29.332488,2.59526757,7.05795362,35.67393185,-39.29158476,0.0356217184,-0.4422809853,-85.39528460
10m,29333825,29.333825,2.59610946,7.05540461,35.59596966,-39.23063031,0.0345280105,-0.4424983424,-85.53826845
10m,29335163,29.335163,2.59852242,7.04810962,35.49581510,-39.17755299,0.0333355621,-0.4429637543,-85.69627647
10m,29336500,29.336500,2.59992958,7.04386275,35.41180686,-39.12069621,0.0322272430,-0.4432635887,-85.84165750
10m,29337838,29.337838,2.60135685,7.03956069,35.32357489,-39.05958824,0.0310485701,-0.4435684268,-85.99598385
10m,29339175,29.339175,2.60366448,7.03261677,35.22436980,-39.00389914,0.0298321424,-0.4440083201,-86.15617386
10m,29340513,29.340513,2.60500469,7.02859058,35.14003189,-38.94415376,0.0286885805,-0.4442904287,-86.30544423
10m,29341850,29.341850,2.60704991,7.02245573,35.04736152,-38.88905541,0.0275202782,-0.4446794951,-86.45860149
10m,29343188,29.343188,2.60867390,7.01759245,34.96407160,-38.83499768,0.0264285565,-0.4449956793,-86.60116220
10m,29344525,29.344525,2.61055275,7.01197481,34.86891271,-38.77320106,0.0251780199,-0.4453570504,-86.76425848
10m,29345863,29.345863,2.61229682,7.00676863,34.78326528,-38.71815234,0.0240547612,-0.4456869679,-86.91061114
10m,29347200,29.347200,2.61407557,7.00146729,34.68988506,-38.65529738,0.0228024766,-0.4460256480,-87.07337630
10m,29348538,29.348538,2.61546661,6.99732737,34.60936827,-38.59796543,0.0216928095,-0.4462941621,-87.21724124
10m,29349875,29.349875,2.61750259,6.99127732,34.52021529,-38.54352963,0.0205404316,-0.4466603495,-87.36701169
10m,29351213,29.351213,2.61954209,6.98522785,34.42218856,-38.47932362,0.0192321033,-0.4470304068,-87.53654506
10m,29352550,29.352550,2.62084525,6.98136824,34.34961849,-38.42747824,0.0182234583,-0.4472716933,-87.66685423
10m,29353888,29.353888,2.62293605,6.97518520,34.25197192,-38.36366659,0.0169154833,-0.4476420643,-87.83593866
10m,29355225,29.355225,2.62427251,6.97123903,34.17365873,-38.30558682,0.0158031654,-0.4478864037,-87.97922150
10m,29356563,29.356563,2.62574361,6.96690068,34.09167457,-38.24576961,0.0146448314,-0.4481497955,-88.12832997
10m,29357900,29.357900,2.62826214,6.95948663,33.99177195,-38.18615609,0.0133473209,-0.4485733821,-88.29566441
10m,29359238,29.359238,2.62928328,6.95648533,33.91973879,-38.12766931,0.0122722317,-0.4487592343,-88.43352109
10m,29360575,29.360575,2.63170764,6.94937066,33.82271310,-38.06834409,0.0109934914,-0.4491603610,-88.59792853
10m,29361913,29.361913,2.63289809,6.94588267,33.74915062,-38.01067135,0.0099088504,-0.4493661012,-88.73679097
10m,29363250,29.363250,2.63442422,6.94141656,33.66289014,-37.94510002,0.0086524597,-0.4496232619,-88.89754760
10m,29364588,29.364588,2.63676493,6.93457840,33.57307309,-37.89060089,0.0074640982,-0.4499987895,-89.04972608
10m,29365925,29.365925,2.63818911,6.93042471,33.49330439,-37.82935907,0.0062914350,-0.4502320084,-89.19941451
10m,29367263,29.367263,2.63995904,6.92526991,33.40887992,-37.76909088,0.0050882391,-0.4505145346,-89.35291271
10m,29368600,29.368600,2.64149735,6.92079625,33.33003926,-37.71023617,0.0039389908,-0.4507581688,-89.49932842
10m,29369938,29.369938,2.64345523,6.91511118,33.24128936,-37.64779767,0.0026765795,-0.4510625753,-89.66001411
10m,29371275,29.371275,2.64502364,6.91056412,33.16267570,-37.58893558,0.0015237364,-0.4513041413,-89.80655322
10m,29372613,29.372613,2.64713205,6.90446141,33.07470671,-37.52927868,0.0002867658,-0.4516238221,-89.96361913
10m,29373950,29.373950,2.64836658,6.90089337,32.99766771,-37.46506961,-0.0009071711,-0.4518085614,-90.11504211
10m,29375288,29.375288,2.65013505,6.89578889,32.91723784,-37.40668451,-0.0020781132,-0.4520702910,-90.26338001
10m,29376625,29.376625,2.65229224,6.88957316,32.82633799,-37.34318127,-0.0033821089,-0.4523860511,-90.42834424
10m,29377963,29.377963,2.65358140,6.88586417,32.75447280,-37.28474665,-0.0044901839,-0.4525696407,-90.56844323
10m,29379300,29.379300,2.65596304,6.87902314,32.66216628,-37.22286788,-0.0057967467,-0.4529114237,-90.73328021
10m,29380638,29.380638,2.65697063,6.87613322,32.59437587,-37.16310569,-0.0068890331,-0.4530468710,-90.87117278
10m,29381975,29.381975,2.65858237,6.87151586,32.51576847,-37.10177627,-0.0080854996,-0.4532680645,-91.02194686
10m,29383313,29.383313,2.66081545,6.86512918,32.42474390,-37.03714140,-0.0094158727,-0.4535759124,-91.18924369
10m,29384650,29.384650,2.66178712,6.86235409,32.35799828,-36.97688168,-0.0105115099,-0.4536968518,-91.32722416
10m,29385988,29.385988,2.66417584,6.85554189,32.26689696,-36.91411220,-0.0118314682,-0.4540205322,-91.49275144
10m,29387325,29.387325,2.66540817,6.85203306,32.19949613,-36.85726606,-0.0129059285,-0.4541748436,-91.62769098
10m,29388663,29.388663,2.66666768,6.84845074,32.12139298,-36.78785159,-0.0141862750,-0.4543241757,-91.78847994
10m,29390000,29.390000,2.66930207,6.84097067,32.03306234,-36.73153728,-0.0154329507,-0.4546753739,-91.94403226
10m,29391338,29.391338,2.67118464,6.83563583,31.94723627,-36.66360552,-0.0167693975,-0.4549077405,-92.11115520
10m,29392675,29.392675,2.67238548,6.83223745,31.88527428,-36.61128252,-0.0177666747,-0.4550481585,-92.23589234
10m,29394013,29.394013,2.67378220,6.82828920,31.81034122,-36.54661450,-0.0189880437,-0.4552060614,-92.38859831
10m,29395350,29.395350,2.67527781,6.82406674,31.73417859,-36.48190940,-0.0202226928,-0.4553746363,-92.54277261
10m,29396688,29.396688,2.67683127,6.81968671,31.65726811,-36.41696678,-0.0214685582,-0.4555477719,-92.69817665
