band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
10m,28744660,28.744660,2.06673418,9.17239845,82.50014189,-34.85578456,0.2941311803,-0.1856874351,-32.26455497
10m,28748315,28.748315,2.07392065,9.13440918,82.49275828,-35.18420670,0.2949609971,-0.1872271234,-32.40542561
10m,28751970,28.751970,2.07982139,9.10347207,82.47549069,-35.45789198,0.2956060735,-0.1885354312,-32.52943825
10m,28755625,28.755625,2.08772589,9.06238549,82.39832435,-35.84928038,0.2962958651,-0.1905408317,-32.74410802
10m,28759280,28.759280,2.09506922,9.02457588,82.34232584,-36.20125288,0.2969871355,-0.1923039083,-32.92370098
10m,28762935,28.762935,2.10332395,8.98248136,82.26466227,-36.60019289,0.2977165323,-0.1943354328,-33.13462394
10m,28766590,28.766590,2.11055027,8.94598006,82.25395639,-36.91855684,0.2985396555,-0.1958119387,-33.26083910
10m,28770245,28.770245,2.11689082,8.91421736,82.18764905,-37.22283292,0.2990781535,-0.1973731810,-33.42235567
10m,28773900,28.773900,2.12518988,8.87301186,82.07242211,-37.63023831,0.2996908373,-0.1995329552,-33.65551679
10m,28777555,28.777555,2.13270528,8.83605226,81.98739729,-37.98631278,0.3003076487,-0.2013732603,-33.84408788
10m,28781210,28.781210,2.14121518,8.79460296,81.86328976,-38.39734260,0.3009155412,-0.2035667813,-34.07801407
10m,28784865,28.784865,2.14831613,8.76033738,81.82969302,-38.70673758,0.3016488787,-0.2050440456,-34.20567496
10m,28788520,28.788520,2.15583447,8.72437147,81.72262682,-39.06171719,0.3021934503,-0.2069312066,-34.40194040
10m,28792175,28.792175,2.16413873,8.68501557,81.56891022,-39.46381926,0.3026791079,-0.2091599422,-34.64558495
10m,28795830,28.795830,2.17205490,8.64785481,81.44179289,-39.83466229,0.3032041557,-0.2111704849,-34.85578504
10m,28799485,28.799485,2.18048397,8.60866233,81.29160979,-40.23057810,0.3037139066,-0.2133570615,-35.08779388
10m,28803140,28.803140,2.18786949,8.57463609,81.21003227,-40.55482823,0.3043229121,-0.2150221619,-35.24346931
10m,28806795,28.806795,2.19609354,8.53708672,81.04711780,-40.93865900,0.3047647785,-0.2171890396,-35.47537528
10m,28810450,28.810450,2.20433570,8.49980898,80.87118764,-41.32287159,0.3051646006,-0.2193958388,-35.71396790
10m,28814105,28.814105,2.21256291,8.46294722,80.69641026,-41.70107223,0.3055647064,-0.2215722397,-35.94676081
10m,28817760,28.817760,2.22102452,8.42539292,80.53196476,-42.07995235,0.3060249332,-0.2237186715,-36.16856633
10m,28821415,28.821415,2.22867253,8.39175700,80.40249016,-42.41227207,0.3065029091,-0.2255538776,-36.34915608
10m,28825070,28.825070,2.23696746,8.35560116,80.17494402,-42.79556964,0.3067310825,-0.2279151219,-36.61402513
10m,28828725,28.828725,2.24537818,8.31928117,79.97508192,-43.16924493,0.3070621635,-0.2301487542,-36.85223514
10m,28832380,28.832380,2.25421187,8.28149835,79.74468074,-43.56201487,0.3073387122,-0.2325622997,-37.11468572
10m,28836035,28.836035,2.26275925,8.24528940,79.58057147,-43.92039999,0.3078007530,-0.2346159417,-37.31585152
10m,28839690,28.839690,2.27041466,8.21314648,79.37959485,-44.25200124,0.3080313085,-0.2366756476,-37.53684979
10m,28843345,28.843345,2.27930978,8.17613449,79.11907418,-44.63864812,0.3082046032,-0.2391653711,-37.81130030
10m,28847000,28.847000,2.28790035,8.14072772,78.88903291,-45.00090533,0.3084411542,-0.2414540124,-38.05456245
10m,28850655,28.850655,2.29651849,8.10553604,78.66518074,-45.35743136,0.3086986582,-0.2436996006,-38.28903505
10m,28854310,28.854310,2.30491261,8.07157104,78.42399994,-45.70487309,0.3088668850,-0.2459676643,-38.53223556
10m,28857965,28.857965,2.31376839,8.03606684,78.12819250,-46.07434030,0.3088974430,-0.2485174712,-38.81774483
10m,28861620,28.861620,2.32265555,8.00077128,77.86382721,-46.43218744,0.3090348963,-0.2509155397,-39.07427485
10m,28865275,28.865275,2.33150398,7.96595734,77.58343642,-46.78591226,0.3091070400,-0.2533562217,-39.33938678
10m,28868930,28.868930,2.33989821,7.93322849,77.36050070,-47.10851139,0.3093214244,-0.2554704116,-39.55350388
10m,28872585,28.872585,2.34883015,7.89871712,77.05336454,-47.45831982,0.3092992464,-0.2579978687,-39.83272707
10m,28876240,28.876240,2.35799049,7.86365466,76.80436631,-47.80047565,0.3095035999,-0.2602911660,-40.06368784
10m,28879895,28.879895,2.36717772,7.82882134,76.41525332,-48.15798517,0.3092065607,-0.2631582767,-40.40030806
10m,28883550,28.883550,2.37622655,7.79483298,76.13378853,-48.48909148,0.3092694303,-0.2655347007,-40.64895845
10m,28887205,28.887205,2.38449211,7.76406041,75.85958183,-48.78871732,0.3092598298,-0.2677613132,-40.88645372
10m,28890860,28.890860,2.39361385,7.73039939,75.49938228,-49.11987306,0.3090328075,-0.2704413374,-41.18987644
10m,28894515,28.894515,2.40258976,7.69757855,75.17294119,-49.43612717,0.3089024542,-0.2729438634,-41.46357044
10m,28898170,28.898170,2.41175786,7.66435973,74.81253233,-49.75506585,0.3086608744,-0.2755943099,-41.76073799
10m,28901825,28.901825,2.42103677,7.63104852,74.52172393,-50.06545764,0.3086815807,-0.2779528900,-42.00151159
10m,28905480,28.905480,2.42975598,7.60002602,74.20143116,-50.35521727,0.3085185563,-0.2803486080,-42.26119957
10m,28909135,28.909135,2.43888782,7.56782144,73.81107035,-50.65553871,0.3081311509,-0.2830683005,-42.57250074
10m,28912790,28.912790,2.44794370,7.53616980,73.45004733,-50.94515969,0.3078339877,-0.2856419158,-42.85851471
10m,28916445,28.916445,2.45727209,7.50385824,73.07847832,-51.23675566,0.3075175913,-0.2882758420,-43.15021801
10m,28920100,28.920100,2.46691642,7.47076002,72.74731314,-51.53022334,0.3073836743,-0.2907654192,-43.40857234
10m,28923755,28.923755,2.47570434,7.44086942,72.37802450,-51.79302435,0.3069894693,-0.2932970314,-43.69331913
10m,28927410,28.927410,2.48490553,7.40984369,71.96233423,-52.06142444,0.3064490923,-0.2960524526,-44.01141421
10m,28931065,28.931065,2.49416521,7.37889630,71.57105741,-52.32452194,0.3059973918,-0.2987006568,-44.30866020
10m,28934720,28.934720,2.50385223,7.34681236,71.19827607,-52.59351972,0.3056569540,-0.3013074597,-44.58942667
10m,28938375,28.938375,2.51301913,7.31672192,70.83487535,-52.84172909,0.3052798024,-0.3038048111,-44.86124980
10m,28942030,28.942030,2.52217776,7.28691795,70.42835686,-53.08172750,0.3047126131,-0.3064648274,-45.16426360
10m,28945685,28.945685,2.53141821,7.25710689,70.00789196,-53.31639290,0.3040814748,-0.3091785457,-45.47619919
10m,28949340,28.949340,2.54117645,7.22590405,69.57454996,-53.55731605,0.3034408013,-0.3119881377,-45.79569677
10m,28952995,28.952995,2.55066687,7.19582839,69.20000906,-53.78824632,0.3029980097,-0.3145177172,-46.06872431
10m,28956650,28.956650,2.55946093,7.16819462,68.81741799,-53.99361919,0.3024236059,-0.3169962352,-46.34770652
10m,28960305,28.960305,2.56894715,7.13863603,68.36620398,-54.20467981,0.3016209788,-0.3198160451,-46.67708508
10m,28963960,28.963960,2.57848894,7.10916272,67.94712221,-54.41332662,0.3009436397,-0.3225002980,-46.98031227
10m,28967615,28.967615,2.58806466,7.07984158,67.50060684,-54.61263414,0.3001305626,-0.3252894990,-47.30361025
10m,28971270,28.971270,2.59789003,7.05001997,67.10409456,-54.81792448,0.2995485332,-0.3278902907,-47.58632387
10m,28974925,28.974925,2.60693599,7.02279717,66.70366929,-54.99618406,0.2988381478,-0.3304199989,-47.87320829
10m,28978580,28.978580,2.61659727,6.99396619,66.23161410,-55.17292927,0.2978570990,-0.3332938368,-48.21356733
10m,28982235,28.982235,2.62606545,6.96595234,65.80078547,-55.34396870,0.2970172123,-0.3359723100,-48.52162438
10m,28985890,28.985890,2.63575995,6.93751261,65.36126373,-55.51242521,0.2961420632,-0.3387000091,-48.83520237
10m,28989545,28.989545,2.64560991,6.90886604,64.94413798,-55.68209890,0.2953681286,-0.3413430405,-49.12998041
10m,28993200,28.993200,2.65487770,6.88213891,64.51519195,-55.82847448,0.2944465356,-0.3439715982,-49.43581623
10m,28996855,28.996855,2.66404781,6.85590663,64.05169592,-55.95863796,0.2933231563,-0.3467258714,-49.76944650
10m,29000510,29.000510,2.67347352,6.82916137,63.59240825,-56.08884404,0.2922235795,-0.3494807609,-50.09881254
10m,29004165,29.004165,2.68377178,6.80018979,63.16180484,-56.23980490,0.2913439841,-0.3521919444,-50.40140349
10m,29007820,29.007820,2.69341520,6.77329357,62.73691731,-56.36969606,0.2903895242,-0.3548130266,-50.70208617
10m,29011475,29.011475,2.70269869,6.74761142,62.28014944,-56.47646735,0.2892052388,-0.3575269300,-51.03043925
10m,29015130,29.015130,2.71220932,6.72151200,61.81401527,-56.57920032,0.2879711770,-0.3602949175,-51.36587345
10m,29018785,29.018785,2.72162814,6.69587248,61.34232208,-56.67107440,0.2866660552,-0.3630730912,-51.70697836
10m,29022440,29.022440,2.73180309,6.66840419,60.91728038,-56.78688582,0.2856670988,-0.3657206592,-52.00634297
10m,29026095,29.026095,2.74148389,6.64248836,60.49687768,-56.88627828,0.2846065163,-0.3683006583,-52.30473161
10m,29029750,29.029750,2.75103638,6.61712214,60.01820934,-56.95838382,0.2831879211,-0.3711063629,-52.65307358
10m,29033405,29.033405,2.76008897,6.59326998,59.56501440,-57.02006313,0.2818130928,-0.3737603925,-52.98392579
10m,29037060,29.037060,2.77000722,6.56734288,59.10396954,-57.09201153,0.2804674674,-0.3765175531,-53.31761885
10m,29040715,29.040715,2.78061150,6.53985754,58.67153833,-57.18216268,0.2793331460,-0.3792095881,-53.62391840
10m,29044370,29.044370,2.78982023,6.51618394,58.24724390,-57.23766445,0.2780444451,-0.3817469000,-53.93236619
10m,29048025,29.048025,2.79938188,6.49179209,57.77371597,-57.27681664,0.2764828936,-0.3845163569,-54.28232940
10m,29051680,29.051680,2.80851700,6.46866607,57.33326279,-57.31206360,0.2750251686,-0.3871102263,-54.60784352
10m,29055335,29.055335,2.81840196,6.44383507,56.87029825,-57.34847449,0.2734907386,-0.3898575986,-54.94978529
10m,29058990,29.058990,2.82848651,6.41870722,56.43935723,-57.39505494,0.2721363187,-0.3924842940,-55.26377256
10m,29062645,29.062645,2.83805923,6.39504341,56.00673941,-57.42365153,0.2706746783,-0.3950741562,-55.58403188
10m,29066300,29.066300,2.84744868,6.37200906,55.53727537,-57.42646851,0.2689256644,-0.3978027400,-55.94021803
10m,29069955,29.069955,2.85707797,6.34856560,55.09075586,-57.43733971,0.2673086972,-0.4004523416,-56.27622092
10m,29073610,29.073610,2.86766350,6.32300101,54.64719720,-57.46294403,0.2657896047,-0.4031631231,-56.60470463
10m,29077265,29.077265,2.87737462,6.29973643,54.22395831,-57.47296334,0.2642551621,-0.4057170422,-56.92264641
10m,29080920,29.080920,2.88662854,6.27773271,53.78572664,-57.46043881,0.2625282033,-0.4082975032,-57.25968651
10m,29084575,29.084575,2.89602077,6.25556347,53.33876576,-57.44024925,0.2607191622,-0.4109249348,-57.60613645
10m,29088230,29.088230,2.90578986,6.23267724,52.89755691,-57.42401325,0.2589527472,-0.4135560507,-57.94679919
10m,29091885,29.091885,2.91594761,6.20906487,52.47264418,-57.41731920,0.2573042136,-0.4161461957,-58.27139650
10m,29095540,29.095540,2.92552605,6.18696932,52.05286186,-57.39540262,0.2555786601,-0.4186689304,-58.59780124
10m,29099195,29.099195,2.93480914,6.16571082,51.60734009,-57.34801948,0.2535922805,-0.4212786635,-58.95380380
10m,29102850,29.102850,2.94418968,6.14438318,51.17968573,-57.30566380,0.2516997191,-0.4238187142,-59.29454477
10m,29106505,29.106505,2.95360828,6.12312300,50.74426310,-57.25360335,0.2497102877,-0.4263943997,-59.64538675
10m,29110160,29.110160,2.96387060,6.10013199,50.32937639,-57.22315936,0.2479324318,-0.4289439828,-59.97180641
10m,29113815,29.113815,2.97365063,6.07838806,49.91874978,-57.17967993,0.2460824232,-0.4314382018,-60.30055937
10m,29117470,29.117470,2.98288658,6.05800133,49.48508754,-57.10630001,0.2439430650,-0.4339908143,-60.65997738
10m,29121125,29.121125,2.99285654,6.03615341,49.06793811,-57.05044558,0.2419745312,-0.4365255963,-60.99955400
10m,29124780,29.124780,3.00290522,6.01429816,48.65318118,-56.99135375,0.2399872845,-0.4390548080,-61.33899122
10m,29128435,29.128435,3.01267888,5.99319833,48.24861861,-56.92723353,0.2379989051,-0.4415188212,-61.67329529
10m,29132090,29.132090,3.02210032,5.97300402,47.85145795,-56.85530203,0.2359791655,-0.4439242523,-62.00599188
10m,29135745,29.135745,3.03151666,5.95296141,47.43464404,-56.76494098,0.2337494589,-0.4464137696,-62.36271943
10m,29139400,29.139400,3.04095358,5.93301469,47.03155038,-56.67780885,0.2315851691,-0.4488444091,-62.70813561
10m,29143055,29.143055,3.05127091,5.91136529,46.63330169,-56.60423086,0.2295244766,-0.4513161988,-63.04361851
10m,29146710,29.146710,3.06054179,5.89205116,46.23476950,-56.50535061,0.2272773287,-0.4537129947,-63.39244986
10m,29150365,29.150365,3.06997053,5.87254205,45.84425807,-56.40909839,0.2250693750,-0.4560850984,-63.73453175
10m,29154020,29.154020,3.07896332,5.85405946,45.44608528,-56.29391031,0.2226858878,-0.4584583096,-64.09287139
10m,29157675,29.157675,3.08896761,5.83363929,45.04818999,-56.19127425,0.2203808210,-0.4609008873,-64.44509746
10m,29161330,29.161330,3.09980225,5.81169026,44.66356835,-56.10706933,0.2182504863,-0.4633427086,-64.77793800
10m,29164985,29.164985,3.10841779,5.79435858,44.28891240,-55.98497325,0.2158741164,-0.4655824901,-65.12451478
10m,29168640,29.168640,3.11777638,5.77565315,43.90733869,-55.86549812,0.2134762155,-0.4679031864,-65.47562469
10m,29172295,29.172295,3.12737410,5.75659935,43.53089159,-55.74850803,0.2111041456,-0.4702164828,-65.82225771
10m,29175950,29.175950,3.13609312,5.73940254,43.15813203,-55.61348054,0.2085992413,-0.4724499057,-66.17726201
10m,29179605,29.179605,3.14715898,5.71772966,42.78648258,-55.51462554,0.2063565510,-0.4748409214,-66.51117950
10m,29183260,29.183260,3.15620819,5.70013206,42.42868865,-55.38629477,0.2039355444,-0.4770278713,-66.85266971
10m,29186915,29.186915,3.16516941,5.68281575,42.06030213,-55.24268511,0.2013405719,-0.4792520802,-67.21203575
10m,29190570,29.190570,3.17420175,5.66547189,41.70097787,-55.10233896,0.1987918131,-0.4814391963,-67.56370338
10m,29194225,29.194225,3.18449767,5.64583488,41.33368521,-54.97145169,0.1962682517,-0.4837459571,-67.91633246
10m,29197880,29.197880,3.19376581,5.62827822,40.98531318,-54.83360528,0.1937536721,-0.4858959250,-68.26008641
10m,29201535,29.201535,3.20321443,5.61049558,40.63872908,-54.69519910,0.1912270734,-0.4880474020,-68.60372603
10m,29205190,29.205190,3.21207306,5.59392857,40.28558516,-54.53604420,0.1884928326,-0.4901822441,-68.96643982
10m,29208845,29.208845,3.22178629,5.57587925,39.93911238,-54.39172960,0.1858875011,-0.4923440507,-69.31566486
10m,29212500,29.212500,3.23233649,5.55641062,39.59144995,-54.25485445,0.1833210879,-0.4945650007,-69.66169883
10m,29216155,29.216155,3.24260204,5.53760167,39.25083436,-54.11423540,0.1807386893,-0.4967314842,-70.00578395
10m,29219810,29.219810,3.25012356,5.52390378,38.93249916,-53.94414615,0.1779940345,-0.4986074872,-70.35433630
10m,29223465,29.223465,3.25958456,5.50677292,38.59524043,-53.78342574,0.1752270671,-0.5006940957,-70.71157129
10m,29227120,29.227120,3.26867240,5.49042077,38.26616223,-53.61926339,0.1724484143,-0.5027148040,-71.06627407
10m,29230775,29.230775,3.27762201,5.47441509,37.94213504,-53.45277426,0.1696536306,-0.5046991073,-71.42002870
10m,29234430,29.234430,3.28832630,5.45539743,37.61874095,-53.31012541,0.1670441041,-0.5067977785,-71.75741747
10m,29238085,29.238085,3.29661222,5.44076976,37.30737488,-53.13568791,0.1642011289,-0.5086712094,-72.10971019
10m,29241740,29.241740,3.30481592,5.42636681,36.99001548,-52.94937594,0.1612104818,-0.5105572322,-72.47628049
10m,29245395,29.245395,3.31446027,5.40953488,36.67550134,-52.78396792,0.1583913935,-0.5125259272,-72.82672006
10m,29249050,29.249050,3.32433134,5.39241850,36.35959613,-52.61575653,0.1555228063,-0.5145091966,-73.18129259
10m,29252705,29.252705,3.33427688,5.37528566,36.05047412,-52.45074374,0.1526932991,-0.5164627749,-73.52957596
10m,29256360,29.256360,3.34275880,5.36076263,35.75701015,-52.27458319,0.1498177137,-0.5182424688,-73.87604930
10m,29260015,29.260015,3.35188306,5.34522985,35.44869557,-52.08811641,0.1467631596,-0.5201191144,-74.24240849
10m,29263670,29.263670,3.36094105,5.32990145,35.15352281,-51.90999092,0.1438216830,-0.5219303582,-74.59407085
10m,29267325,29.267325,3.37130348,5.31247640,34.85407212,-51.74262440,0.1409368492,-0.5238426493,-74.94147715
10m,29270980,29.270980,3.37914472,5.29936875,34.57313757,-51.55236478,0.1379115224,-0.5254942757,-75.29483020
10m,29274635,29.274635,3.38799608,5.28465243,34.29102328,-51.37202350,0.1349497937,-0.5272136676,-75.64238768
10m,29278290,29.278290,3.39628452,5.27094819,34.00284878,-51.17189318,0.1317572032,-0.5289062013,-76.01161952
10m,29281945,29.281945,3.40503155,5.25656490,33.72138405,-50.98192827,0.1286671306,-0.5305959803,-76.36914978
10m,29285600,29.285600,3.41746030,5.23626608,33.42558842,-50.82619866,0.1258048744,-0.5325945667,-76.70969437
10m,29289255,29.289255,3.42436911,5.22505219,33.16342909,-50.62217824,0.1226339576,-0.5340590289,-77.06757702
10m,29292910,29.292910,3.43324840,5.21071240,32.89067174,-50.43112359,0.1195108552,-0.5356942578,-77.42353312
10m,29296565,29.296565,3.44160592,5.19728908,32.62219105,-50.23313092,0.1163207235,-0.5372645802,-77.78369906
10m,29300220,29.300220,3.45077009,5.18265179,32.34977072,-50.03804571,0.1131158638,-0.5388958410,-78.14554291
10m,29303875,29.303875,3.46181341,5.16512542,32.07798676,-49.86697207,0.1101220737,-0.5406506597,-78.48723398
10m,29307530,29.307530,3.46911633,5.15360215,31.82956867,-49.66546619,0.1069309302,-0.5420374617,-78.84022201
10m,29311185,29.311185,3.47776833,5.14001845,31.56776147,-49.46307041,0.1036406348,-0.5435564933,-79.20491378
10m,29314840,29.314840,3.48624116,5.12678727,31.31864854,-49.27002487,0.1004830948,-0.5450068475,-79.55366908
10m,29318495,29.318495,3.49523004,5.11282663,31.06221851,-49.07107191,0.0972075209,-0.5465060725,-79.91423067
10m,29322150,29.322150,3.50525791,5.09734432,30.80921536,-48.88738066,0.0940777842,-0.5480583373,-80.25973458
10m,29325805,29.325805,3.51278265,5.08578984,30.57331937,-48.68588927,0.0908383606,-0.5493548391,-80.61083631
10m,29329460,29.329460,3.52055729,5.07390810,30.33046397,-48.47506584,0.0874457789,-0.5506768387,-80.97694719
10m,29333115,29.333115,3.52949280,5.06032252,30.08671159,-48.27577043,0.0841404310,-0.5520744381,-81.33436321
10m,29336770,29.336770,3.53977663,5.04477925,29.83675660,-48.08316076,0.0808462624,-0.5535773096,-81.69107516
10m,29340425,29.340425,3.54763340,5.03297027,29.60691399,-47.87934274,0.0775231376,-0.5548209779,-82.04576499
10m,29344080,29.344080,3.55658931,5.01957836,29.37484260,-47.68432492,0.0742552256,-0.5561398697,-82.39490616
10m,29347735,29.347735,3.56471874,5.00748557,29.14364014,-47.47495338,0.0708208746,-0.5573756221,-82.75872614
10m,29351390,29.351390,3.57319967,4.99493352,28.92008306,-47.27759345,0.0675298218,-0.5586023770,-83.10692407
10m,29355045,29.355045,3.58517400,4.97732084,28.67032931,-47.08783165,0.0641486337,-0.5601503384,-83.46692618
10m,29358700,29.358700,3.59069815,4.96923845,28.47185753,-46.87763340,0.0608184567,-0.5610496485,-83.81322633
10m,29362355,29.362355,3.59888588,4.95730846,28.25236788,-46.67088579,0.0573826255,-0.5621911390,-84.17202571
10m,29366010,29.366010,3.60679700,4.94583726,28.03734269,-46.46322511,0.0539389395,-0.5632822250,-84.53013268
10m,29369665,29.369665,3.61492369,4.93411009,27.82380869,-46.25720861,0.0504977812,-0.5643687061,-84.88698567
10m,29373320,29.373320,3.62652408,4.91746880,27.59224060,-46.06828838,0.0471111792,-0.5657518929,-85.23985954
10m,29376975,29.376975,3.63228356,4.90924929,27.40012434,-45.85476157,0.0436682105,-0.5665671284,-85.59263646
10m,29380630,29.380630,3.64067832,4.89731931,27.18797024,-45.64360315,0.0401083633,-0.5676132278,-85.95811635
10m,29384285,29.384285,3.64893974,4.88563676,26.98493083,-45.44113590,0.0366740314,-0.5686129192,-86.30968502
10m,29387940,29.387940,3.65814058,4.87269292,26.77499866,-45.23714728,0.0331578746,-0.5696799790,-86.66889248
10m,29391595,29.391595,3.66760405,4.85945280,26.56830340,-45.03807902,0.0296919704,-0.5707428239,-87.02196461
10m,29395250,29.395250,3.67468091,4.84959987,26.38113482,-44.83421155,0.0262705199,-0.5715598963,-87.36837500
10m,29398905,29.398905,3.68256224,4.83867504,26.18437397,-44.62259871,0.0226802339,-0.5724342863,-87.73108918
10m,29402560,29.402560,3.69056422,4.82763448,25.99367379,-44.41912875,0.0191956899,-0.5732907853,-88.08226244
10m,29406215,29.406215,3.70013389,4.81449860,25.79224822,-44.21571892,0.0156204885,-0.5742678020,-88.44189865
10m,29409870,29.409870,3.70723118,4.80480368,25.61161899,-44.01002688,0.0121292789,-0.5749938644,-88.79154635
10m,29413525,29.413525,3.71491571,4.79435166,25.42711871,-43.80264670,0.0085713580,-0.5757504632,-89.14708473
10m,29417180,29.417180,3.72278551,4.78369582,25.24053004,-43.59094191,0.0049270014,-0.5765000493,-89.51033914
10m,29420835,29.420835,3.73041841,4.77340706,25.06011350,-43.38334841,0.0013469965,-0.5772028469,-89.86629125
10m,29424490,29.424490,3.74272568,4.75691266,24.85095621,-43.18490076,-0.0023426962,-0.5782968189,-90.23210550
10m,29428145,29.428145,3.74700261,4.75120797,24.69871596,-42.97511757,-0.0058050490,-0.5786523863,-90.57477280
10m,29431800,29.431800,3.75508944,4.74045976,24.52071339,-42.76807148,-0.0094313848,-0.5793212606,-90.93269633
10m,29435455,29.435455,3.76320580,4.72972229,24.34488984,-42.56204086,-0.0130539670,-0.5799678287,-91.28940074
10m,29439110,29.439110,3.77034640,4.72031681,24.17624522,-42.35281012,-0.0166873236,-0.5805034353,-91.64658798
10m,29442765,29.442765,3.78294730,4.70381227,23.97997301,-42.16228038,-0.0203157107,-0.5814930084,-92.00093761
10m,29446420,29.446420,3.78716703,4.69831170,23.83531518,-41.95210398,-0.0238363110,-0.5817282323,-92.34638167
10m,29450075,29.450075,3.79380256,4.68968864,23.67375335,-41.74010438,-0.0275195936,-0.5821445648,-92.70651604
10m,29453730,29.453730,3.80147680,4.67975609,23.51066609,-41.53603086,-0.0311410935,-0.5826298489,-93.05950175
10m,29457385,29.457385,3.80963467,4.66924472,23.34578508,-41.33188174,-0.0347985827,-0.5831306134,-93.41510146
10m,29461040,29.461040,3.81901353,4.65721971,23.17485277,-41.12899382,-0.0385078295,-0.5837084802,-93.77439035
10m,29464695,29.464695,3.82455441,4.65014528,23.03036184,-40.92348450,-0.0420753272,-0.5839400549,-94.12127849
10m,29468350,29.468350,3.83316663,4.63919301,22.86609568,-40.71714385,-0.0458216819,-0.5843989782,-94.48328741
10m,29472005,29.472005,3.83956825,4.63108615,22.71967679,-40.51377734,-0.0494190440,-0.5846550942,-94.83154589
10m,29475660,29.475660,3.84983849,4.61814057,22.54816613,-40.30838254,-0.0532541216,-0.5851970119,-95.19971077
10m,29479315,29.479315,3.85618988,4.61017167,22.40710776,-40.10933709,-0.0567992211,-0.5854054597,-95.54180149
10m,29482970,29.482970,3.86309600,4.60153865,22.26418157,-39.91121100,-0.0603669034,-0.5856362904,-95.88521610
10m,29486625,29.486625,3.87164776,4.59089423,22.10539009,-39.69941738,-0.0642499108,-0.5859492799,-96.25753926
10m,29490280,29.490280,3.87700246,4.58425483,21.97272032,-39.49666612,-0.0678351510,-0.5859988096,-96.60316225
10m,29493935,29.493935,3.88828483,4.57032968,21.80393440,-39.29330306,-0.0717375186,-0.5864874602,-96.97361982
10m,29497590,29.497590,3.89366939,4.56371431,21.67447974,-39.09232125,-0.0753149529,-0.5864926783,-97.31763717
10m,29501245,29.501245,3.89999644,4.55596599,21.53862754,-38.88769172,-0.0790094661,-0.5865388941,-97.67182287
10m,29504900,29.504900,3.90618793,4.54840970,21.40500448,-38.68349389,-0.0826999028,-0.5865501357,-98.02544587
10m,29508555,29.508555,3.91382262,4.53912730,21.26638667,-38.48463487,-0.0863836434,-0.5866591503,-98.37642436
10m,29512210,29.512210,3.92546864,4.52504222,21.10328500,-38.28139366,-0.0903501627,-0.5870350970,-98.74969676
10m,29515865,29.515865,3.92824988,4.52169172,20.99556329,-38.08169384,-0.0938237273,-0.5867220199,-99.08534503
10m,29519520,29.519520,3.93549758,4.51298433,20.86058707,-37.87752017,-0.0976047507,-0.5867090268,-99.44521005
10m,29523175,29.523175,3.94262199,4.50445841,20.72909624,-37.67676685,-0.1013315534,-0.5866696220,-99.79963146
10m,29526830,29.526830,3.94966293,4.49606469,20.60112397,-37.48018746,-0.1049928799,-0.5866102118,-100.14748706
10m,29530485,29.530485,3.96031048,4.48343197,20.45506495,-37.28621055,-0.1087991014,-0.5867983626,-100.50400749
10m,29534140,29.534140,3.96425753,4.47876743,20.34535106,-37.08621176,-0.1123807439,-0.5864493845,-100.84802622
10m,29537795,29.537795,3.97002623,4.47196792,20.22518109,-36.88347246,-0.1161086121,-0.5861994319,-101.20357389
10m,29541450,29.541450,3.97717029,4.46357647,20.10081009,-36.68619733,-0.1198211313,-0.5860414301,-101.55534674
10m,29545105,29.545105,3.98561559,4.45369799,19.96910659,-36.48573174,-0.1236615456,-0.5859387910,-101.91730820
10m,29548760,29.548760,3.99186730,4.44641410,19.85342086,-36.29223213,-0.1272814433,-0.5856772556,-102.26106523
10m,29552415,29.552415,3.99742765,4.43995612,19.74066479,-36.09455935,-0.1309460449,-0.5853256384,-102.61027934
10m,29556070,29.556070,4.00433463,4.43196077,19.61986524,-35.89246463,-0.1347621254,-0.5850256864,-102.97194470
10m,29559725,29.559725,4.01119774,4.42404529,19.50282735,-35.69634939,-0.1384812514,-0.5847190118,-103.32408308
10m,29563380,29.563380,4.02217946,4.41143956,19.36468372,-35.49851324,-0.1424441733,-0.5846645215,-103.69244486
10m,29567035,29.567035,4.02556678,4.40756611,19.27018936,-35.30834234,-0.1459016035,-0.5840879963,-104.02512751
10m,29570690,29.570690,4.03118969,4.40115153,19.16078326,-35.10781487,-0.1496575383,-0.5835961093,-104.38300764
10m,29574345,29.574345,4.03799585,4.39341258,19.04822199,-34.91217033,-0.1533956496,-0.5831800475,-104.73687495
10m,29578000,29.578000,4.04506552,4.38540338,18.93775024,-34.72273364,-0.1570460830,-0.5827837841,-105.08157375
10m,29581655,29.581655,4.05087148,4.37884810,18.83356514,-34.53082019,-0.1606828036,-0.5822643227,-105.42747976
10m,29585310,29.585310,4.06174603,4.36662375,18.70275073,-34.33261898,-0.1646909432,-0.5820275019,-105.79943137
10m,29588965,29.588965,4.06403015,4.36406496,18.61907453,-34.14418894,-0.1681029410,-0.5812367449,-106.13071283
10m,29592620,29.592620,4.06934166,4.35812656,18.51693893,-33.94448632,-0.1718709346,-0.5805652956,-106.49089578
10m,29596275,29.596275,4.07586625,4.35085446,18.41297748,-33.75325207,-0.1755579696,-0.5799909013,-106.84058641
10m,29599930,29.599930,4.08287145,4.34307421,18.30725746,-33.56112517,-0.1792910682,-0.5794162527,-107.19384342
